65 69 70 
70 69 74 
84 85 80 
84 89 85 
83 82 87 
85 89 90 
75 74 79 
69 64 68 
72 68 67 
73 74 69 
75 79 80 
78 83 79 
84 83 88 
84 79 83 
71 72 67 
77 73 72 
78 77 82 
78 73 77 
76 77 72 
84 88 89 
83 87 88 
46 51 47 
62 63 58 
59 58 63 
59 54 58 
52 56 57 
67 63 62 
72 73 68 
78 74 73 
46 47 42 
52 53 48 
56 61 57 
51 52 47 
57 53 52 
61 62 57 
66 62 61 
82 77 81 
82 81 86 
81 77 76 
82 86 87 
////////////////////
////////////////////
////////////////////
0 // [0: Normal method, 1: Barycenter] 
